SG=74.557
 name=Imma'
 nsym=8
 spinor=True
symmetries=
    1 0 0 0 1 0 0 0 1    0 0 0   1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0  1
-1 0 0 0 -1 0 0 0 1    0 0.5 0  1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5  1
 1 0 0 0 -1 0 0 0 1    0 0.5 0   0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0  1
   -1 0 0 0 1 0 0 0 1    0 0 0 0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0  1
-1 0 0 0 1 0 0 0 -1    0 0.5 0   0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0 -1
  1 0 0 0 -1 0 0 0 -1    0 0 0 0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0 -1
 -1 0 0 0 -1 0 0 0 -1    0 0 0   1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0 -1
 1 0 0 0 1 0 0 0 -1    0 0.5 0  1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5 -1


 kpoint  GM : 0.000000 0.000000 0.000000  : 1 2 3 4
-GM5  2    2.00000 0.00000 0.00000 0.00000



 kpoint  R : 0.500000 0.000000 0.500000  : 1 3
-R3R4  2    2.00000 0.00000



 kpoint  S : 0.000000 0.500000 0.500000  : 1 4
-S3S4  2    2.00000 0.00000



 kpoint  T : 0.500000 0.500000 0.000000  : 1 2
-T3T3  2    2.00000 2.00000 0.00000 -0.50000
-T4T4  2    2.00000 2.00000 0.00000 0.50000



 kpoint  W : 0.500000 0.500000 0.500000  : 1 2
-W3W3  2    2.00000 2.00000 0.00000 -0.50000
-W4W4  2    2.00000 2.00000 0.00000 0.50000



 kpoint  X : 1.000000 1.000000 1.000000  : 1 2 3 4
-X5  2    2.00000 0.00000 0.00000 0.00000
